year,sub_event_type,country
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
2018,Excessive force against protesters,Palestine
